"SourceFile","SourceLine","Provider","ProviderVariable","ProviderBindNameExpression","ProviderSourceLine","ProviderAttribution","RegistrationApi","BoundFunctionVariable","ArgumentCount","DeclarationExpression","LiteralDeclaration","CppTargetExpression","FluentTraits","HasNativeForm","NativeFormSource","EffectiveNativeFormMethods","EffectiveNativeCallableDisplays","NativeFormMethods","NativeFormArgumentCounts","NativeCallableDisplayExpressions","NativeCallableLiteralDisplays","NativeHeaderExpressions","NativeLiteralHeaders","ImplicitNativeFormMacro","ImplicitNativeFormMethod","ImplicitNativeCallableDisplay","ImplicitNativeTrivial","HasExternalDescriptor","ExternalDescriptorSource","ExternalDescriptorSourceLines","ExternalDescriptorHelpers","ExternalDescriptorLinkages","ExternalDescriptorSymbols","ExternalDescriptorIncludes","ExternalDescriptorOwningModules","HasCompileOut","CompileOutMethods","SourceEvidenceDisposition","SourceEvidenceReason","RequiredInstalledAuthority","JoinStatus"
"Binds/Bind_FTransform3f.cpp","254","FTransform3f.Type","Bind_FTransform3f_Type","TEXT(""FTransform3f.Type"")","159","lexical-preceding-provider","Method","","2","""FTransform3f& opAssign(const FTransform3f& Other)""","FTransform3f& opAssign(const FTransform3f& Other)","METHODPR_TRIVIAL(FTransform3f&, FTransform3f, operator=, (const FTransform3f&))",";","True","implicit-macro","NativeMethod","operator=","","","","","","","METHODPR_TRIVIAL","NativeMethod","operator=","true","False","","","","","","","","False","","bridge-candidate","native-form-without-external-descriptor","installed-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_FTransform3f.cpp","255","FTransform3f.Type","Bind_FTransform3f_Type","TEXT(""FTransform3f.Type"")","159","lexical-preceding-provider","Method","","2","""FTransform3f Inverse() const""","FTransform3f Inverse() const","METHOD_TRIVIAL(FTransform3f, Inverse)",";","True","implicit-macro","NativeMethod","Inverse","","","","","","","METHOD_TRIVIAL","NativeMethod","Inverse","true","False","","","","","","","","False","","bridge-candidate","native-form-without-external-descriptor","installed-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_FTransform3f.cpp","256","FTransform3f.Type","Bind_FTransform3f_Type","TEXT(""FTransform3f.Type"")","159","lexical-preceding-provider","Method","","2","""void Blend(const FTransform3f& Atom1, const FTransform3f& Atom2, float32 Alpha)""","void Blend(const FTransform3f& Atom1, const FTransform3f& Atom2, float32 Alpha)","METHODPR_TRIVIAL(void, FTransform3f, Blend, (const FTransform3f&,const FTransform3f&,float))",";","True","implicit-macro","NativeMethod","Blend","","","","","","","METHODPR_TRIVIAL","NativeMethod","Blend","true","False","","","","","","","","False","","bridge-candidate","native-form-without-external-descriptor","installed-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_FTransform3f.cpp","257","FTransform3f.Type","Bind_FTransform3f_Type","TEXT(""FTransform3f.Type"")","159","lexical-preceding-provider","Method","","2","""void BlendWith(const FTransform3f& OtherAtom, float32 Alpha)""","void BlendWith(const FTransform3f& OtherAtom, float32 Alpha)","METHODPR_TRIVIAL(void, FTransform3f, BlendWith, (const FTransform3f&, float))",";","True","implicit-macro","NativeMethod","BlendWith","","","","","","","METHODPR_TRIVIAL","NativeMethod","BlendWith","true","False","","","","","","","","False","","bridge-candidate","native-form-without-external-descriptor","installed-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_FTransform3f.cpp","259","FTransform3f.Type","Bind_FTransform3f_Type","TEXT(""FTransform3f.Type"")","159","lexical-preceding-provider","Method","","2","""FTransform3f opMul(const FTransform3f& Other) const""","FTransform3f opMul(const FTransform3f& Other) const","METHODPR_TRIVIAL(FTransform3f, FTransform3f, operator*, (const FTransform3f&)const)",";","True","implicit-macro","NativeMethod","operator*","","","","","","","METHODPR_TRIVIAL","NativeMethod","operator*","true","False","","","","","","","","False","","bridge-candidate","native-form-without-external-descriptor","installed-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_FTransform3f.cpp","260","FTransform3f.Type","Bind_FTransform3f_Type","TEXT(""FTransform3f.Type"")","159","lexical-preceding-provider","Method","","2","""FTransform3f opMul(const FQuat4f& Other) const""","FTransform3f opMul(const FQuat4f& Other) const","METHODPR_TRIVIAL(FTransform3f, FTransform3f, operator*, (const FQuat4f&)const)",";","True","implicit-macro","NativeMethod","operator*","","","","","","","METHODPR_TRIVIAL","NativeMethod","operator*","true","False","","","","","","","","False","","bridge-candidate","native-form-without-external-descriptor","installed-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_FTransform3f.cpp","262","FTransform3f.Type","Bind_FTransform3f_Type","TEXT(""FTransform3f.Type"")","159","lexical-preceding-provider","Method","","2","""void opMulAssign(const FTransform3f& Other)""","void opMulAssign(const FTransform3f& Other)","METHODPR_TRIVIAL(void, FTransform3f, operator*=, (const FTransform3f&))",";","True","implicit-macro","NativeMethod","operator*=","","","","","","","METHODPR_TRIVIAL","NativeMethod","operator*=","true","False","","","","","","","","False","","bridge-candidate","native-form-without-external-descriptor","installed-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_FTransform3f.cpp","263","FTransform3f.Type","Bind_FTransform3f_Type","TEXT(""FTransform3f.Type"")","159","lexical-preceding-provider","Method","","2","""void opMulAssign(const FQuat4f& Other)""","void opMulAssign(const FQuat4f& Other)","METHODPR_TRIVIAL(void, FTransform3f, operator*=, (const FQuat4f&))",";","True","implicit-macro","NativeMethod","operator*=","","","","","","","METHODPR_TRIVIAL","NativeMethod","operator*=","true","False","","","","","","","","False","","bridge-candidate","native-form-without-external-descriptor","installed-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_FTransform3f.cpp","265","FTransform3f.Type","Bind_FTransform3f_Type","TEXT(""FTransform3f.Type"")","159","lexical-preceding-provider","Method","","2","""void ScaleTranslation(const FVector3f& InScale3D)""","void ScaleTranslation(const FVector3f& InScale3D)","METHODPR_TRIVIAL(void, FTransform3f, ScaleTranslation, (const FVector3f&))",";","True","implicit-macro","NativeMethod","ScaleTranslation","","","","","","","METHODPR_TRIVIAL","NativeMethod","ScaleTranslation","true","False","","","","","","","","False","","bridge-candidate","native-form-without-external-descriptor","installed-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_FTransform3f.cpp","266","FTransform3f.Type","Bind_FTransform3f_Type","TEXT(""FTransform3f.Type"")","159","lexical-preceding-provider","Method","","2","""void ScaleTranslation(const float32& Scale)""","void ScaleTranslation(const float32& Scale)","METHODPR_TRIVIAL(void, FTransform3f, ScaleTranslation, (const float&))",";","True","implicit-macro","NativeMethod","ScaleTranslation","","","","","","","METHODPR_TRIVIAL","NativeMethod","ScaleTranslation","true","False","","","","","","","","False","","bridge-candidate","native-form-without-external-descriptor","installed-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_FTransform3f.cpp","267","FTransform3f.Type","Bind_FTransform3f_Type","TEXT(""FTransform3f.Type"")","159","lexical-preceding-provider","Method","","2","""void RemoveScaling(float32 Tolerance=__SMALL_NUMBER_flt)""","void RemoveScaling(float32 Tolerance=__SMALL_NUMBER_flt)","METHODPR_TRIVIAL(void, FTransform3f, RemoveScaling, (float))",";","True","implicit-macro","NativeMethod","RemoveScaling","","","","","","","METHODPR_TRIVIAL","NativeMethod","RemoveScaling","true","False","","","","","","","","False","","bridge-candidate","native-form-without-external-descriptor","installed-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_FTransform3f.cpp","269","FTransform3f.Type","Bind_FTransform3f_Type","TEXT(""FTransform3f.Type"")","159","lexical-preceding-provider","Method","","2","""void SetToRelativeTransform(const FTransform3f& Other)""","void SetToRelativeTransform(const FTransform3f& Other)","METHOD_TRIVIAL(FTransform3f, SetToRelativeTransform)",";","True","implicit-macro","NativeMethod","SetToRelativeTransform","","","","","","","METHOD_TRIVIAL","NativeMethod","SetToRelativeTransform","true","False","","","","","","","","False","","bridge-candidate","native-form-without-external-descriptor","installed-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_FTransform3f.cpp","271","FTransform3f.Type","Bind_FTransform3f_Type","TEXT(""FTransform3f.Type"")","159","lexical-preceding-provider","Method","","2","""void Accumulate(const FTransform3f& SourceAtom)""","void Accumulate(const FTransform3f& SourceAtom)","METHODPR_TRIVIAL(void, FTransform3f, Accumulate, (const FTransform3f&))",".Documentation(TEXT( ""Accumulates another transform with this one\n"" ""Rotation is accumulated multiplicatively (Rotation = SourceAtom.Rotation * Rotation)\n"" ""Translation is accumulated additively (Translation += SourceAtom.Translation)\n"" ""Scale3D is accumulated multiplicatively (Scale3D *= SourceAtom.Scale3D)\n"" ""@param SourceAtom The other transform to accumulate into this one"" ));","True","implicit-macro","NativeMethod","Accumulate","","","","","","","METHODPR_TRIVIAL","NativeMethod","Accumulate","true","False","","","","","","","","False","","bridge-candidate","native-form-without-external-descriptor","installed-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_FTransform3f.cpp","280","FTransform3f.Type","Bind_FTransform3f_Type","TEXT(""FTransform3f.Type"")","159","lexical-preceding-provider","Method","","2","""float32 GetMaximumAxisScale() const""","float32 GetMaximumAxisScale() const","METHODPR_TRIVIAL(float, FTransform3f, GetMaximumAxisScale, () const)",";","True","implicit-macro","NativeMethod","GetMaximumAxisScale","","","","","","","METHODPR_TRIVIAL","NativeMethod","GetMaximumAxisScale","true","False","","","","","","","","False","","bridge-candidate","native-form-without-external-descriptor","installed-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_FTransform3f.cpp","281","FTransform3f.Type","Bind_FTransform3f_Type","TEXT(""FTransform3f.Type"")","159","lexical-preceding-provider","Method","","2","""float32 GetMinimumAxisScale() const""","float32 GetMinimumAxisScale() const","METHODPR_TRIVIAL(float, FTransform3f, GetMinimumAxisScale, () const)",";","True","implicit-macro","NativeMethod","GetMinimumAxisScale","","","","","","","METHODPR_TRIVIAL","NativeMethod","GetMinimumAxisScale","true","False","","","","","","","","False","","bridge-candidate","native-form-without-external-descriptor","installed-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_FTransform3f.cpp","283","FTransform3f.Type","Bind_FTransform3f_Type","TEXT(""FTransform3f.Type"")","159","lexical-preceding-provider","Method","","2","""FTransform3f GetRelativeTransform(const FTransform3f& Other) const""","FTransform3f GetRelativeTransform(const FTransform3f& Other) const","METHOD_TRIVIAL(FTransform3f, GetRelativeTransform)",";","True","implicit-macro","NativeMethod","GetRelativeTransform","","","","","","","METHOD_TRIVIAL","NativeMethod","GetRelativeTransform","true","False","","","","","","","","False","","bridge-candidate","native-form-without-external-descriptor","installed-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_FTransform3f.cpp","284","FTransform3f.Type","Bind_FTransform3f_Type","TEXT(""FTransform3f.Type"")","159","lexical-preceding-provider","Method","","2","""FTransform3f GetRelativeTransformReverse(const FTransform3f& Other) const""","FTransform3f GetRelativeTransformReverse(const FTransform3f& Other) const","METHOD_TRIVIAL(FTransform3f, GetRelativeTransformReverse)",";","True","implicit-macro","NativeMethod","GetRelativeTransformReverse","","","","","","","METHOD_TRIVIAL","NativeMethod","GetRelativeTransformReverse","true","False","","","","","","","","False","","bridge-candidate","native-form-without-external-descriptor","installed-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_FTransform3f.cpp","286","FTransform3f.Type","Bind_FTransform3f_Type","TEXT(""FTransform3f.Type"")","159","lexical-preceding-provider","Method","","2","""FVector3f TransformPosition(const FVector3f& V) const""","FVector3f TransformPosition(const FVector3f& V) const","METHOD_TRIVIAL(FTransform3f, TransformPosition)",";","True","implicit-macro","NativeMethod","TransformPosition","","","","","","","METHOD_TRIVIAL","NativeMethod","TransformPosition","true","False","","","","","","","","False","","bridge-candidate","native-form-without-external-descriptor","installed-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_FTransform3f.cpp","287","FTransform3f.Type","Bind_FTransform3f_Type","TEXT(""FTransform3f.Type"")","159","lexical-preceding-provider","Method","","2","""FVector3f TransformPositionNoScale(const FVector3f& V) const""","FVector3f TransformPositionNoScale(const FVector3f& V) const","METHOD_TRIVIAL(FTransform3f, TransformPositionNoScale)",";","True","implicit-macro","NativeMethod","TransformPositionNoScale","","","","","","","METHOD_TRIVIAL","NativeMethod","TransformPositionNoScale","true","False","","","","","","","","False","","bridge-candidate","native-form-without-external-descriptor","installed-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_FTransform3f.cpp","289","FTransform3f.Type","Bind_FTransform3f_Type","TEXT(""FTransform3f.Type"")","159","lexical-preceding-provider","Method","","2","""FVector3f InverseTransformPosition(const FVector3f& V) const""","FVector3f InverseTransformPosition(const FVector3f& V) const","METHOD_TRIVIAL(FTransform3f, InverseTransformPosition)",";","True","implicit-macro","NativeMethod","InverseTransformPosition","","","","","","","METHOD_TRIVIAL","NativeMethod","InverseTransformPosition","true","False","","","","","","","","False","","bridge-candidate","native-form-without-external-descriptor","installed-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_FTransform3f.cpp","290","FTransform3f.Type","Bind_FTransform3f_Type","TEXT(""FTransform3f.Type"")","159","lexical-preceding-provider","Method","","2","""FVector3f InverseTransformPositionNoScale(const FVector3f& V) const""","FVector3f InverseTransformPositionNoScale(const FVector3f& V) const","METHOD_TRIVIAL(FTransform3f, InverseTransformPositionNoScale)",";","True","implicit-macro","NativeMethod","InverseTransformPositionNoScale","","","","","","","METHOD_TRIVIAL","NativeMethod","InverseTransformPositionNoScale","true","False","","","","","","","","False","","bridge-candidate","native-form-without-external-descriptor","installed-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_FTransform3f.cpp","292","FTransform3f.Type","Bind_FTransform3f_Type","TEXT(""FTransform3f.Type"")","159","lexical-preceding-provider","Method","","2","""FVector3f TransformVector(const FVector3f& V) const""","FVector3f TransformVector(const FVector3f& V) const","METHOD_TRIVIAL(FTransform3f, TransformVector)",";","True","implicit-macro","NativeMethod","TransformVector","","","","","","","METHOD_TRIVIAL","NativeMethod","TransformVector","true","False","","","","","","","","False","","bridge-candidate","native-form-without-external-descriptor","installed-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_FTransform3f.cpp","293","FTransform3f.Type","Bind_FTransform3f_Type","TEXT(""FTransform3f.Type"")","159","lexical-preceding-provider","Method","","2","""FVector3f TransformVectorNoScale(const FVector3f& V) const""","FVector3f TransformVectorNoScale(const FVector3f& V) const","METHOD_TRIVIAL(FTransform3f, TransformVectorNoScale)",";","True","implicit-macro","NativeMethod","TransformVectorNoScale","","","","","","","METHOD_TRIVIAL","NativeMethod","TransformVectorNoScale","true","False","","","","","","","","False","","bridge-candidate","native-form-without-external-descriptor","installed-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_FTransform3f.cpp","295","FTransform3f.Type","Bind_FTransform3f_Type","TEXT(""FTransform3f.Type"")","159","lexical-preceding-provider","Method","","2","""FVector3f InverseTransformVector(const FVector3f& V) const""","FVector3f InverseTransformVector(const FVector3f& V) const","METHOD_TRIVIAL(FTransform3f, InverseTransformVector)",";","True","implicit-macro","NativeMethod","InverseTransformVector","","","","","","","METHOD_TRIVIAL","NativeMethod","InverseTransformVector","true","False","","","","","","","","False","","bridge-candidate","native-form-without-external-descriptor","installed-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_FTransform3f.cpp","296","FTransform3f.Type","Bind_FTransform3f_Type","TEXT(""FTransform3f.Type"")","159","lexical-preceding-provider","Method","","2","""FVector3f InverseTransformVectorNoScale(const FVector3f& V) const""","FVector3f InverseTransformVectorNoScale(const FVector3f& V) const","METHOD_TRIVIAL(FTransform3f, InverseTransformVectorNoScale)",";","True","implicit-macro","NativeMethod","InverseTransformVectorNoScale","","","","","","","METHOD_TRIVIAL","NativeMethod","InverseTransformVectorNoScale","true","False","","","","","","","","False","","bridge-candidate","native-form-without-external-descriptor","installed-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_FTransform3f.cpp","298","FTransform3f.Type","Bind_FTransform3f_Type","TEXT(""FTransform3f.Type"")","159","lexical-preceding-provider","Method","","2","""FQuat4f TransformRotation(const FQuat4f& Q) const""","FQuat4f TransformRotation(const FQuat4f& Q) const","METHOD_TRIVIAL(FTransform3f, TransformRotation)",";","True","implicit-macro","NativeMethod","TransformRotation","","","","","","","METHOD_TRIVIAL","NativeMethod","TransformRotation","true","False","","","","","","","","False","","bridge-candidate","native-form-without-external-descriptor","installed-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_FTransform3f.cpp","299","FTransform3f.Type","Bind_FTransform3f_Type","TEXT(""FTransform3f.Type"")","159","lexical-preceding-provider","Method","","2","""FQuat4f InverseTransformRotation(const FQuat4f& Q) const""","FQuat4f InverseTransformRotation(const FQuat4f& Q) const","METHOD_TRIVIAL(FTransform3f, InverseTransformRotation)",";","True","implicit-macro","NativeMethod","InverseTransformRotation","","","","","","","METHOD_TRIVIAL","NativeMethod","InverseTransformRotation","true","False","","","","","","","","False","","bridge-candidate","native-form-without-external-descriptor","installed-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_FTransform3f.cpp","301","FTransform3f.Type","Bind_FTransform3f_Type","TEXT(""FTransform3f.Type"")","159","lexical-preceding-provider","Method","","2","""FVector3f SubtractTranslations(const FTransform3f& B) const""","FVector3f SubtractTranslations(const FTransform3f& B) const","FUNC_TRIVIAL(FTransform3f::SubtractTranslations)",";","True","implicit-macro","NativeFunction","FTransform3f::SubtractTranslations","","","","","","","FUNC_TRIVIAL","NativeFunction","FTransform3f::SubtractTranslations","true","False","","","","","","","","False","","bridge-candidate","native-form-without-external-descriptor","installed-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_FTransform3f.cpp","303","FTransform3f.Type","Bind_FTransform3f_Type","TEXT(""FTransform3f.Type"")","159","lexical-preceding-provider","Method","","2","""void NormalizeRotation()""","void NormalizeRotation()","METHOD_TRIVIAL(FTransform3f, NormalizeRotation)",";","True","implicit-macro","NativeMethod","NormalizeRotation","","","","","","","METHOD_TRIVIAL","NativeMethod","NormalizeRotation","true","False","","","","","","","","False","","bridge-candidate","native-form-without-external-descriptor","installed-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_FTransform3f.cpp","305","FTransform3f.Type","Bind_FTransform3f_Type","TEXT(""FTransform3f.Type"")","159","lexical-preceding-provider","Method","","2","""bool IsRotationNormalized() const""","bool IsRotationNormalized() const","METHOD_TRIVIAL(FTransform3f, IsRotationNormalized)",";","True","implicit-macro","NativeMethod","IsRotationNormalized","","","","","","","METHOD_TRIVIAL","NativeMethod","IsRotationNormalized","true","False","","","","","","","","False","","bridge-candidate","native-form-without-external-descriptor","installed-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_FTransform3f.cpp","307","FTransform3f.Type","Bind_FTransform3f_Type","TEXT(""FTransform3f.Type"")","159","lexical-preceding-provider","Method","","2","""bool TranslationEquals(const FTransform3f& Other, float32 Tolerance = __KINDA_SMALL_NUMBER_flt) const""","bool TranslationEquals(const FTransform3f& Other, float32 Tolerance = __KINDA_SMALL_NUMBER_flt) const","METHODPR_TRIVIAL(bool, FTransform3f, TranslationEquals, (const FTransform3f&, float) const)",";","True","implicit-macro","NativeMethod","TranslationEquals","","","","","","","METHODPR_TRIVIAL","NativeMethod","TranslationEquals","true","False","","","","","","","","False","","bridge-candidate","native-form-without-external-descriptor","installed-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_FTransform3f.cpp","309","FTransform3f.Type","Bind_FTransform3f_Type","TEXT(""FTransform3f.Type"")","159","lexical-preceding-provider","Method","","2","""bool EqualsNoScale(const FTransform3f& Other, float32 Tolerance = __KINDA_SMALL_NUMBER_flt) const""","bool EqualsNoScale(const FTransform3f& Other, float32 Tolerance = __KINDA_SMALL_NUMBER_flt) const","METHODPR_TRIVIAL(bool, FTransform3f, EqualsNoScale, (const FTransform3f&, float) const)",";","True","implicit-macro","NativeMethod","EqualsNoScale","","","","","","","METHODPR_TRIVIAL","NativeMethod","EqualsNoScale","true","False","","","","","","","","False","","bridge-candidate","native-form-without-external-descriptor","installed-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_FTransform3f.cpp","311","FTransform3f.Type","Bind_FTransform3f_Type","TEXT(""FTransform3f.Type"")","159","lexical-preceding-provider","Method","","2","""bool Equals(const FTransform3f& Other, float32 Tolerance = __KINDA_SMALL_NUMBER_flt) const""","bool Equals(const FTransform3f& Other, float32 Tolerance = __KINDA_SMALL_NUMBER_flt) const","METHODPR_TRIVIAL(bool, FTransform3f, Equals, (const FTransform3f&, float) const)",";","True","implicit-macro","NativeMethod","Equals","","","","","","","METHODPR_TRIVIAL","NativeMethod","Equals","true","False","","","","","","","","False","","bridge-candidate","native-form-without-external-descriptor","installed-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_FTransform3f.cpp","313","FTransform3f.Type","Bind_FTransform3f_Type","TEXT(""FTransform3f.Type"")","159","lexical-preceding-provider","Method","","2","""FVector3f GetLocation() const""","FVector3f GetLocation() const","METHOD_TRIVIAL(FTransform3f, GetLocation)",";","True","implicit-macro","NativeMethod","GetLocation","","","","","","","METHOD_TRIVIAL","NativeMethod","GetLocation","true","False","","","","","","","","False","","bridge-candidate","native-form-without-external-descriptor","installed-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_FTransform3f.cpp","315","FTransform3f.Type","Bind_FTransform3f_Type","TEXT(""FTransform3f.Type"")","159","lexical-preceding-provider","Method","","2","""bool ContainsNaN() const""","bool ContainsNaN() const","METHOD_TRIVIAL(FTransform3f, ContainsNaN)",";","True","implicit-macro","NativeMethod","ContainsNaN","","","","","","","METHOD_TRIVIAL","NativeMethod","ContainsNaN","true","False","","","","","","","","False","","bridge-candidate","native-form-without-external-descriptor","installed-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_FTransform3f.cpp","316","FTransform3f.Type","Bind_FTransform3f_Type","TEXT(""FTransform3f.Type"")","159","lexical-preceding-provider","Method","","2","""bool IsValid() const""","bool IsValid() const","METHOD_TRIVIAL(FTransform3f, IsValid)",";","True","implicit-macro","NativeMethod","IsValid","","","","","","","METHOD_TRIVIAL","NativeMethod","IsValid","true","False","","","","","","","","False","","bridge-candidate","native-form-without-external-descriptor","installed-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_FTransform3f.cpp","318","FTransform3f.Type","Bind_FTransform3f_Type","TEXT(""FTransform3f.Type"")","159","lexical-preceding-provider","Method","","2","""float32 GetDeterminant() const""","float32 GetDeterminant() const","METHODPR_TRIVIAL(float, FTransform3f, GetDeterminant, () const)",";","True","implicit-macro","NativeMethod","GetDeterminant","","","","","","","METHODPR_TRIVIAL","NativeMethod","GetDeterminant","true","False","","","","","","","","False","","bridge-candidate","native-form-without-external-descriptor","installed-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_FTransform3f.cpp","319","FTransform3f.Type","Bind_FTransform3f_Type","TEXT(""FTransform3f.Type"")","159","lexical-preceding-provider","Method","","2","""FRotator3f Rotator() const""","FRotator3f Rotator() const","METHOD_TRIVIAL(FTransform3f, Rotator)",";","True","implicit-macro","NativeMethod","Rotator","","","","","","","METHOD_TRIVIAL","NativeMethod","Rotator","true","False","","","","","","","","False","","bridge-candidate","native-form-without-external-descriptor","installed-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_FTransform3f.cpp","321","FTransform3f.Type","Bind_FTransform3f_Type","TEXT(""FTransform3f.Type"")","159","lexical-preceding-provider","Method","","2","""FVector3f GetTranslation() const""","FVector3f GetTranslation() const","METHOD_TRIVIAL(FTransform3f, GetTranslation)",";","True","implicit-macro","NativeMethod","GetTranslation","","","","","","","METHOD_TRIVIAL","NativeMethod","GetTranslation","true","False","","","","","","","","False","","bridge-candidate","native-form-without-external-descriptor","installed-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_FTransform3f.cpp","322","FTransform3f.Type","Bind_FTransform3f_Type","TEXT(""FTransform3f.Type"")","159","lexical-preceding-provider","Method","","2","""FVector3f GetScale3D() const""","FVector3f GetScale3D() const","METHOD_TRIVIAL(FTransform3f, GetScale3D)",";","True","implicit-macro","NativeMethod","GetScale3D","","","","","","","METHOD_TRIVIAL","NativeMethod","GetScale3D","true","False","","","","","","","","False","","bridge-candidate","native-form-without-external-descriptor","installed-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_FTransform3f.cpp","323","FTransform3f.Type","Bind_FTransform3f_Type","TEXT(""FTransform3f.Type"")","159","lexical-preceding-provider","Method","","2","""FQuat4f GetRotation() const""","FQuat4f GetRotation() const","METHOD_TRIVIAL(FTransform3f, GetRotation)",";","True","implicit-macro","NativeMethod","GetRotation","","","","","","","METHOD_TRIVIAL","NativeMethod","GetRotation","true","False","","","","","","","","False","","bridge-candidate","native-form-without-external-descriptor","installed-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_FTransform3f.cpp","325","FTransform3f.Type","Bind_FTransform3f_Type","TEXT(""FTransform3f.Type"")","159","lexical-preceding-provider","Method","","2","""void SetLocation(const FVector3f& Origin)""","void SetLocation(const FVector3f& Origin)","METHOD_TRIVIAL(FTransform3f, SetLocation)",";","True","implicit-macro","NativeMethod","SetLocation","","","","","","","METHOD_TRIVIAL","NativeMethod","SetLocation","true","False","","","","","","","","False","","bridge-candidate","native-form-without-external-descriptor","installed-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_FTransform3f.cpp","326","FTransform3f.Type","Bind_FTransform3f_Type","TEXT(""FTransform3f.Type"")","159","lexical-preceding-provider","Method","","2","""void SetTranslation(const FVector3f& Origin)""","void SetTranslation(const FVector3f& Origin)","METHOD_TRIVIAL(FTransform3f, SetTranslation)",";","True","implicit-macro","NativeMethod","SetTranslation","","","","","","","METHOD_TRIVIAL","NativeMethod","SetTranslation","true","False","","","","","","","","False","","bridge-candidate","native-form-without-external-descriptor","installed-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
