"source","line","symbol","phase_hint","family","task","file_sha256","disposition","condition_present"
"Plugins/Angelscript/Source/AngelscriptRuntime/Binds/Bind_UEnum.cpp","331","Bind_EGetByNameFlags","TypeDeclarations","ObjectsReflection","4.4","6e548159c456959eb011934191c1f58a6df9b4869aed5de364dee932a1eb559d","present","False"
"Plugins/Angelscript/Source/AngelscriptRuntime/Binds/Bind_UEnum.cpp","343","Bind_UEnum","ExplicitBindings","ObjectsReflection","4.4","6e548159c456959eb011934191c1f58a6df9b4869aed5de364dee932a1eb559d","present","False"
"Plugins/Angelscript/Source/AngelscriptRuntime/Binds/Bind_UObject_Functions.cpp","","","","ObjectsReflection","4.4","5cc61ab2cd8e039be484e1d0f3c1657d5c8f36f2f0a7cbd5b61b73e1002239d2","companion_no_output","False"
"Plugins/Angelscript/Source/AngelscriptRuntime/Binds/Bind_UObject.cpp","166","Bind_UObject_Base","ExplicitBindings","ObjectsReflection","4.4","11c7bfd06c10a50162d94cc1ac4780179322aaf245647ca4f51f72b3d69367e8","present","False"
"Plugins/Angelscript/Source/AngelscriptRuntime/Binds/Bind_UObject.cpp","229","Bind_UObject_ToStringContribution","TypeInfrastructure","ObjectsReflection","4.4","11c7bfd06c10a50162d94cc1ac4780179322aaf245647ca4f51f72b3d69367e8","present","False"
"Plugins/Angelscript/Source/AngelscriptRuntime/Binds/Bind_UObject.cpp","241","Bind_UClass_Base","ExplicitBindings","ObjectsReflection","4.4","11c7bfd06c10a50162d94cc1ac4780179322aaf245647ca4f51f72b3d69367e8","present","False"
"Plugins/Angelscript/Source/AngelscriptRuntime/Binds/Bind_UObject.cpp","271","Bind_UFunction_Base","ExplicitBindings","ObjectsReflection","4.4","11c7bfd06c10a50162d94cc1ac4780179322aaf245647ca4f51f72b3d69367e8","present","False"
"Plugins/Angelscript/Source/AngelscriptRuntime/Binds/Bind_UObject.cpp","358","Bind_UObject_Operations","ExplicitBindings","ObjectsReflection","4.4","11c7bfd06c10a50162d94cc1ac4780179322aaf245647ca4f51f72b3d69367e8","present","False"
"Plugins/Angelscript/Source/AngelscriptRuntime/Binds/Bind_UPackage.cpp","13","Bind_UPackage","ExplicitBindings","ObjectsReflection","4.4","e969628622d60433d27f9fa336b5c51953d5c10c411ad2f1f1c43e456e68bd7c","present","False"
"Plugins/Angelscript/Source/AngelscriptRuntime/Binds/Bind_UStruct_Functions.cpp","","","","ObjectsReflection","4.4","54bbf8d7d24e88de1b40499ac1e5f24a137add0d93206bb85bae704177ed8a61","companion_no_output","False"
"Plugins/Angelscript/Source/AngelscriptRuntime/Binds/Bind_UStruct_Type.cpp","","","","ObjectsReflection","4.4","e22875ee33eaf86e5d34bc54c1b3f657bb4ca9533feff51f2aed8fddfa04236c","companion_no_output","False"
"Plugins/Angelscript/Source/AngelscriptRuntime/Binds/Bind_UStruct.cpp","242","Bind_UStruct_TypeDeclarations","TypeDeclarations","ObjectsReflection","4.4","faf2a317ff2890fb0eed0a6dfce09541c1b17127078347894d0f8ee3cfa43cc1","present","False"
"Plugins/Angelscript/Source/AngelscriptRuntime/Binds/Bind_UStruct.cpp","270","Bind_UStruct_TypeInfrastructure","TypeInfrastructure","ObjectsReflection","4.4","faf2a317ff2890fb0eed0a6dfce09541c1b17127078347894d0f8ee3cfa43cc1","present","False"
"Plugins/Angelscript/Source/AngelscriptRuntime/Binds/Bind_UStruct.cpp","284","Bind_UStruct_ReflectionBindings","ReflectionBindings","ObjectsReflection","4.4","faf2a317ff2890fb0eed0a6dfce09541c1b17127078347894d0f8ee3cfa43cc1","present","False"
"Plugins/Angelscript/Source/AngelscriptRuntime/Binds/Bind_UStruct.cpp","501","Bind_UStruct_TypeDeclarations","TypeDeclarations","ObjectsReflection","4.4","faf2a317ff2890fb0eed0a6dfce09541c1b17127078347894d0f8ee3cfa43cc1","present","False"
"Plugins/Angelscript/Source/AngelscriptRuntime/Binds/Bind_UStruct.cpp","526","Bind_UStruct_TypeInfrastructure","TypeInfrastructure","ObjectsReflection","4.4","faf2a317ff2890fb0eed0a6dfce09541c1b17127078347894d0f8ee3cfa43cc1","present","False"
"Plugins/Angelscript/Source/AngelscriptRuntime/Binds/Bind_UStruct.cpp","541","Bind_UStruct_ReflectionBindings","ReflectionBindings","ObjectsReflection","4.4","faf2a317ff2890fb0eed0a6dfce09541c1b17127078347894d0f8ee3cfa43cc1","present","False"
